,y,x,osmid,highway,ref,route_ref,geometry
6991306166,1.3491565,103.985243,6991306166,,,,POINT (103.985243 1.3491565)
6992282300,1.2845563,103.8435133,6992282300,,,,POINT (103.8435133 1.2845563)
6992385962,1.3429449,103.9823797,6992385962,,,,POINT (103.9823797 1.3429449)
6992456895,1.3503243,103.9849399,6992456895,,,,POINT (103.9849399 1.3503243)
6992456898,1.3508231,103.9851572,6992456898,,,,POINT (103.9851572 1.3508231)
6992456899,1.3508941,103.9851558,6992456899,,,,POINT (103.9851558 1.3508941)
6992515566,1.3116559,103.8941994,6992515566,,,,POINT (103.8941994 1.3116559)
6993468557,1.3159081,103.8922924,6993468557,,,,POINT (103.8922924 1.3159081)
6993468558,1.3162279,103.8923192,6993468558,,,,POINT (103.8923192 1.3162279)
6996420857,1.30239,103.8988397,6996420857,,,,POINT (103.8988397 1.30239)
6996420858,1.3024356,103.898963,6996420858,,,,POINT (103.898963 1.3024356)
6996420859,1.3026286,103.8994217,6996420859,,,,POINT (103.8994217 1.3026286)
6997095917,1.301544,103.9012141,6997095917,,,,POINT (103.9012141 1.301544)
6997095918,1.30276,103.9006931,6997095918,,,,POINT (103.9006931 1.30276)
7000747524,1.3379936,103.9164721,7000747524,,,,POINT (103.9164721 1.3379936)
7008134865,1.2759566,103.8434008,7008134865,,,,POINT (103.8434008 1.2759566)
7008134866,1.2765747,103.8435082,7008134866,,,,POINT (103.8435082 1.2765747)
7008134867,1.2761217,103.8433314,7008134867,,,,POINT (103.8433314 1.2761217)
7008336138,1.275142,103.845941,7008336138,,,,POINT (103.845941 1.275142)
7008336140,1.2747838,103.8456471,7008336140,,,,POINT (103.8456471 1.2747838)
7008592770,1.3384615,103.8867281,7008592770,,,,POINT (103.8867281 1.3384615)
7010503055,1.3493731,103.8605435,7010503055,,,,POINT (103.8605435 1.3493731)
7010627474,1.3505349,103.8615455,7010627474,,,,POINT (103.8615455 1.3505349)
7010679092,1.3524689,103.8633271,7010679092,,,,POINT (103.8633271 1.3524689)
7010679094,1.3524976,103.8631891,7010679094,,,,POINT (103.8631891 1.3524976)
7011925196,1.3347329,103.851207,7011925196,,,,POINT (103.851207 1.3347329)
7011925197,1.3348368,103.8511674,7011925197,,,,POINT (103.8511674 1.3348368)
7011940535,1.3603904,103.9383995,7011940535,,,,POINT (103.9383995 1.3603904)
7012033961,1.338073,103.8499864,7012033961,,,,POINT (103.8499864 1.338073)
7012039365,1.3370438,103.8498207,7012039365,,,,POINT (103.8498207 1.3370438)
7012039547,1.3379259,103.8499144,7012039547,,,,POINT (103.8499144 1.3379259)
7012061391,1.3381822,103.8500504,7012061391,,,,POINT (103.8500504 1.3381822)
7012926606,1.360211,103.9612701,7012926606,,,,POINT (103.9612701 1.360211)
7013653272,1.3349299,103.8511232,7013653272,,,,POINT (103.8511232 1.3349299)
7013732724,1.3604488,103.9342555,7013732724,,,,POINT (103.9342555 1.3604488)
7013732725,1.3604576,103.9350293,7013732725,,,,POINT (103.9350293 1.3604576)
7013732733,1.3603926,103.9376069,7013732733,,,,POINT (103.9376069 1.3603926)
7016527259,1.2911823,103.8506197,7016527259,,,,POINT (103.8506197 1.2911823)
7016527261,1.2915344,103.8508109,7016527261,,,,POINT (103.8508109 1.2915344)
7016527264,1.2912512,103.8506598,7016527264,,,,POINT (103.8506598 1.2912512)
7016607193,1.2912009,103.8506305,7016607193,,,,POINT (103.8506305 1.2912009)
7016607196,1.2909338,103.8504751,7016607196,,,,POINT (103.8504751 1.2909338)
7017160080,1.4444224,103.7934081,7017160080,,,,POINT (103.7934081 1.4444224)
7017160081,1.4443687,103.7933269,7017160081,,,,POINT (103.7933269 1.4443687)
7017389284,1.3621381,103.9631852,7017389284,,,,POINT (103.9631852 1.3621381)
7017421185,1.3611614,103.9619896,7017421185,,,,POINT (103.9619896 1.3611614)
7017421186,1.3585917,103.9594679,7017421186,,,,POINT (103.9594679 1.3585917)
7018847208,1.3393753,103.8942319,7018847208,,,,POINT (103.8942319 1.3393753)
7019703242,1.3043727,103.8504288,7019703242,,,,POINT (103.8504288 1.3043727)
7027603403,1.2833706,103.8425288,7027603403,,,,POINT (103.8425288 1.2833706)
7028149522,1.3378085,103.9459506,7028149522,,,,POINT (103.9459506 1.3378085)
7028149523,1.3377723,103.9463872,7028149523,,,,POINT (103.9463872 1.3377723)
7028149524,1.3361916,103.9491646,7028149524,,,,POINT (103.9491646 1.3361916)
7028149528,1.3357538,103.9495254,7028149528,,,,POINT (103.9495254 1.3357538)
7028149530,1.337779,103.9457837,7028149530,,,,POINT (103.9457837 1.337779)
7030359615,1.3321568,103.848011,7030359615,,,,POINT (103.848011 1.3321568)
7030359616,1.3321693,103.8477096,7030359616,,,,POINT (103.8477096 1.3321693)
7030359617,1.3321673,103.8477425,7030359617,,,,POINT (103.8477425 1.3321673)
7030378458,1.3316175,103.8475064,7030378458,,,,POINT (103.8475064 1.3316175)
7030378459,1.3316275,103.84748,7030378459,,,,POINT (103.84748 1.3316275)
7030392487,1.3320387,103.8480437,7030392487,,,,POINT (103.8480437 1.3320387)
7030392488,1.3317735,103.8479065,7030392488,,,,POINT (103.8479065 1.3317735)
7030392489,1.331686,103.8477511,7030392489,,,,POINT (103.8477511 1.331686)
7030392490,1.3317034,103.8477845,7030392490,,,,POINT (103.8477845 1.3317034)
7031041975,1.3346967,103.9517328,7031041975,,,,POINT (103.9517328 1.3346967)
7034944101,1.3636129,103.868125,7034944101,,,,POINT (103.868125 1.3636129)
7034944102,1.3636096,103.8680814,7034944102,,,,POINT (103.8680814 1.3636096)
7034944103,1.3635982,103.8680305,7034944103,,,,POINT (103.8680305 1.3635982)
7034944104,1.3635808,103.8679855,7034944104,,,,POINT (103.8679855 1.3635808)
7035350069,1.3180549,103.8919757,7035350069,,,,POINT (103.8919757 1.3180549)
7038556186,1.4358938,103.8256621,7038556186,,,,POINT (103.8256621 1.4358938)
7043034842,1.2986942,103.8475317,7043034842,,,,POINT (103.8475317 1.2986942)
7043127425,1.3299162,103.9346594,7043127425,,,,POINT (103.9346594 1.3299162)
7043127426,1.3299001,103.9345822,7043127426,,,,POINT (103.9345822 1.3299001)
7043294787,1.3078396,103.8631318,7043294787,,,,POINT (103.8631318 1.3078396)
7045414627,1.3912471,103.8702607,7045414627,,,,POINT (103.8702607 1.3912471)
7045414628,1.3911479,103.870191,7045414628,,,,POINT (103.870191 1.3911479)
7045414629,1.3911251,103.8704444,7045414629,,,,POINT (103.8704444 1.3911251)
7045414630,1.3907269,103.8745697,7045414630,,,,POINT (103.8745697 1.3907269)
7045415708,1.3909093,103.8833794,7045415708,,,,POINT (103.8833794 1.3909093)
7045415711,1.3893098,103.8858229,7045415711,,,,POINT (103.8858229 1.3893098)
7045415712,1.3891556,103.8860603,7045415712,,,,POINT (103.8860603 1.3891556)
7045481024,1.3901839,103.8847366,7045481024,,,,POINT (103.8847366 1.3901839)
7045481025,1.390794,103.8748741,7045481025,,,,POINT (103.8748741 1.390794)
7045679290,1.3942932,103.8727739,7045679290,,,,POINT (103.8727739 1.3942932)
7045782960,1.3955186,103.8730435,7045782960,,,,POINT (103.8730435 1.3955186)
7045782961,1.3997928,103.8724186,7045782961,,,,POINT (103.8724186 1.3997928)
7046175704,1.3949324,103.8752104,7046175704,,,,POINT (103.8752104 1.3949324)
7046175708,1.3950789,103.8764821,7046175708,,,,POINT (103.8764821 1.3950789)
7046175709,1.3957532,103.8797289,7046175709,,,,POINT (103.8797289 1.3957532)
7046175710,1.3942878,103.8728544,7046175710,,,,POINT (103.8728544 1.3942878)
7048000638,1.39564,103.8783496,7048000638,,,,POINT (103.8783496 1.39564)
7048223158,1.3886823,103.8674256,7048223158,,,,POINT (103.8674256 1.3886823)
7048223159,1.38935,103.8650411,7048223159,,,,POINT (103.8650411 1.38935)
7048223160,1.3878913,103.8697417,7048223160,,,,POINT (103.8697417 1.3878913)
7048223161,1.3862852,103.8744731,7048223161,,,,POINT (103.8744731 1.3862852)
7048301362,1.3516798,103.9422888,7048301362,,,,POINT (103.9422888 1.3516798)
7048301363,1.3559111,103.9463335,7048301363,,,,POINT (103.9463335 1.3559111)
7048379859,1.3559916,103.9462396,7048379859,,,,POINT (103.9462396 1.3559916)
7048430204,1.3895679,103.8689583,7048430204,,,,POINT (103.8689583 1.3895679)
7048598342,1.3377958,103.9462189,7048598342,,,,POINT (103.9462189 1.3377958)
7048624715,1.3215241,103.8241009,7048624715,,,,POINT (103.8241009 1.3215241)
7048624716,1.3214877,103.8242161,7048624716,,,,POINT (103.8242161 1.3214877)
7048624717,1.3214962,103.8241912,7048624717,,,,POINT (103.8241912 1.3214962)
7048844821,1.3534294,103.9415431,7048844821,,,,POINT (103.9415431 1.3534294)
7048844822,1.3558535,103.9384505,7048844822,,,,POINT (103.9384505 1.3558535)
7048872958,1.4009753,103.8715844,7048872958,,,,POINT (103.8715844 1.4009753)
7048872959,1.4010008,103.8722952,7048872959,,,,POINT (103.8722952 1.4010008)
7048872960,1.4012823,103.8752979,7048872960,,,,POINT (103.8752979 1.4012823)
7048872961,1.4011563,103.8697699,7048872961,,,,POINT (103.8697699 1.4011563)
7053510300,1.3447951,103.940092,7053510300,,,,POINT (103.940092 1.3447951)
7058933265,1.3734924,103.9743582,7058933265,,,,POINT (103.9743582 1.3734924)
7058985764,1.3673575,103.9653298,7058985764,,,,POINT (103.9653298 1.3673575)
7059131991,1.3583442,103.930365,7059131991,,,,POINT (103.930365 1.3583442)
7059196095,1.3789118,103.9425426,7059196095,,,,POINT (103.9425426 1.3789118)
7059264184,1.3782229,103.8290079,7059264184,,,,POINT (103.8290079 1.3782229)
7062096964,1.3946275,103.894017,7062096964,,,,POINT (103.894017 1.3946275)
7062103094,1.3954469,103.8943112,7062103094,,,,POINT (103.8943112 1.3954469)
7062294100,1.3379775,103.9169218,7062294100,,,,POINT (103.9169218 1.3379775)
7066418568,1.3334474,103.9395533,7066418568,,,,POINT (103.9395533 1.3334474)
7066707473,1.3310502,103.8495342,7066707473,,,,POINT (103.8495342 1.3310502)
7068360429,1.3752881,103.8953856,7068360429,,,,POINT (103.8953856 1.3752881)
7068918302,1.3977831,103.8533816,7068918302,,,,POINT (103.8533816 1.3977831)
7081727039,1.272281,103.8367492,7081727039,crossing,,,POINT (103.8367492 1.272281)
7081733287,1.2723823,103.8397634,7081733287,crossing,,,POINT (103.8397634 1.2723823)
7081733288,1.2726926,103.8397405,7081733288,crossing,,,POINT (103.8397405 1.2726926)
7081873021,1.2723902,103.8400482,7081873021,crossing,,,POINT (103.8400482 1.2723902)
7081873022,1.2727003,103.8400431,7081873022,crossing,,,POINT (103.8400431 1.2727003)
7085056020,1.2727536,103.8419735,7085056020,crossing,,,POINT (103.8419735 1.2727536)
7085056021,1.2724515,103.8418426,7085056021,crossing,,,POINT (103.8418426 1.2724515)
7085171686,1.3556349,103.872271,7085171686,,,,POINT (103.872271 1.3556349)
7085171687,1.3557945,103.8725165,7085171687,,,,POINT (103.8725165 1.3557945)
7085252588,1.3508606,103.8619392,7085252588,,,,POINT (103.8619392 1.3508606)
7085316773,1.352729,103.8635571,7085316773,,,,POINT (103.8635571 1.352729)
7085316774,1.3527637,103.8634171,7085316774,,,,POINT (103.8634171 1.3527637)
7085317908,1.3565909,103.8738173,7085317908,,,,POINT (103.8738173 1.3565909)
7085317909,1.3564917,103.8738012,7085317909,,,,POINT (103.8738012 1.3564917)
7085430682,1.2721586,103.8334339,7085430682,,,,POINT (103.8334339 1.2721586)
7085464888,1.2722241,103.8352356,7085464888,,,,POINT (103.8352356 1.2722241)
7085543089,1.3573832,103.8739099,7085543089,,,,POINT (103.8739099 1.3573832)
7085635237,1.2668804,103.8184811,7085635237,crossing,,,POINT (103.8184811 1.2668804)
7087463142,1.3182632,103.9509362,7087463142,,,,POINT (103.9509362 1.3182632)
7094958410,1.2894129,103.8494791,7094958410,,,,POINT (103.8494791 1.2894129)
7103996993,1.3904699,103.9085436,7103996993,,,,POINT (103.9085436 1.3904699)
7103996994,1.3899568,103.9089497,7103996994,,,,POINT (103.9089497 1.3899568)
7104010553,1.3242449,103.8269352,7104010553,,,,POINT (103.8269352 1.3242449)
7104010555,1.3240979,103.8268689,7104010555,traffic_signals,,,POINT (103.8268689 1.3240979)
7104010556,1.3243718,103.8269977,7104010556,,,,POINT (103.8269977 1.3243718)
7106597079,1.3581488,103.8682906,7106597079,,,,POINT (103.8682906 1.3581488)
7106597080,1.3583338,103.8683181,7106597080,,,,POINT (103.8683181 1.3583338)
7111317706,1.2724541,103.8419184,7111317706,,,,POINT (103.8419184 1.2724541)
7111466912,1.3057915,103.9111832,7111466912,,,,POINT (103.9111832 1.3057915)
7111466913,1.3058545,103.9114863,7111466913,,,,POINT (103.9114863 1.3058545)
7111466914,1.3058746,103.9110491,7111466914,,,,POINT (103.9110491 1.3058746)
7111696427,1.3060583,103.9123499,7111696427,,,,POINT (103.9123499 1.3060583)
7114022475,1.3517753,103.9440648,7114022475,,,,POINT (103.9440648 1.3517753)
7116330183,1.3632775,103.8705556,7116330183,,,,POINT (103.8705556 1.3632775)
7116330184,1.3633169,103.8705712,7116330184,,,,POINT (103.8705712 1.3633169)
7116331831,1.3635217,103.8697672,7116331831,traffic_signals,,,POINT (103.8697672 1.3635217)
7120722074,1.3957693,103.8730569,7120722074,,,,POINT (103.8730569 1.3957693)
7127055543,1.4425307,103.8302037,7127055543,bus_stop,,117;169;883,POINT (103.8302037 1.4425307)
7127814825,1.2938185,103.8501602,7127814825,,,,POINT (103.8501602 1.2938185)
7127814826,1.288198,103.8466211,7127814826,,,,POINT (103.8466211 1.288198)
7127814827,1.282957,103.8421941,7127814827,,,,POINT (103.8421941 1.282957)
7127814828,1.2823831,103.8417153,7127814828,,,,POINT (103.8417153 1.2823831)
7127906225,1.2775389,103.8436183,7127906225,,,,POINT (103.8436183 1.2775389)
7127906226,1.2778661,103.8436116,7127906226,,,,POINT (103.8436116 1.2778661)
7128024100,1.2932491,103.8312843,7128024100,,,,POINT (103.8312843 1.2932491)
7128552710,1.3685255,103.8283454,7128552710,,,,POINT (103.8283454 1.3685255)
7134859695,1.3270055,103.8408928,7134859695,,,,POINT (103.8408928 1.3270055)
7134881600,1.2897922,103.8339825,7134881600,,,,POINT (103.8339825 1.2897922)
7134881601,1.2897117,103.8340804,7134881601,,,,POINT (103.8340804 1.2897117)
7136660600,1.3323167,103.8836998,7136660600,,,,POINT (103.8836998 1.3323167)
7136999227,1.3315312,103.8801742,7136999227,,,,POINT (103.8801742 1.3315312)
7137067920,1.3046143,103.8628551,7137067920,,,,POINT (103.8628551 1.3046143)
7138225045,1.2909466,103.8554509,7138225045,,,,POINT (103.8554509 1.2909466)
7138395630,1.278755,103.8539341,7138395630,,,,POINT (103.8539341 1.278755)
7141130896,1.3951822,103.8729123,7141130896,crossing,,,POINT (103.8729123 1.3951822)
7141130901,1.3949,103.8729667,7141130901,crossing,,,POINT (103.8729667 1.3949)
7141130902,1.3949045,103.8728737,7141130902,crossing,,,POINT (103.8728737 1.3949045)
7141130911,1.3949746,103.8730163,7141130911,crossing,,,POINT (103.8730163 1.3949746)
7147820122,1.33137,103.8537536,7147820122,,,,POINT (103.8537536 1.33137)
7147824410,1.292762,103.8515416,7147824410,,,,POINT (103.8515416 1.292762)
7152878394,1.3036896,103.8343522,7152878394,,,,POINT (103.8343522 1.3036896)
7152878400,1.3037478,103.8342469,7152878400,,,,POINT (103.8342469 1.3037478)
7152969479,1.2935622,103.8500245,7152969479,,,,POINT (103.8500245 1.2935622)
7153245365,1.3511508,103.9537393,7153245365,,,,POINT (103.9537393 1.3511508)
7153273679,1.3446173,103.968426,7153273679,,,,POINT (103.968426 1.3446173)
7153273680,1.3428858,103.969532,7153273680,,,,POINT (103.969532 1.3428858)
7155594248,1.3549887,103.9476899,7155594248,,,,POINT (103.9476899 1.3549887)
7157872753,1.3368455,103.9445959,7157872753,,,,POINT (103.9445959 1.3368455)
7161653649,1.3629164,103.8678025,7161653649,,,,POINT (103.8678025 1.3629164)
7162581618,1.3698979,103.8539355,7162581618,,,,POINT (103.8539355 1.3698979)
7165291004,1.2726478,103.8334796,7165291004,,,,POINT (103.8334796 1.2726478)
7165512672,1.3326508,103.8853033,7165512672,,,,POINT (103.8853033 1.3326508)
7168221640,1.3005781,103.8411411,7168221640,,,,POINT (103.8411411 1.3005781)
7168255155,1.3787967,103.9357743,7168255155,,,,POINT (103.9357743 1.3787967)
7168429965,1.3732754,103.8480815,7168429965,,,,POINT (103.8480815 1.3732754)
7168542312,1.3714432,103.8286926,7168542312,,,,POINT (103.8286926 1.3714432)
7171008621,1.3306438,103.7951953,7171008621,,,,POINT (103.7951953 1.3306438)
7180705570,1.3310458,103.9344232,7180705570,,,,POINT (103.9344232 1.3310458)
7180705571,1.3342301,103.9337218,7180705571,,,,POINT (103.9337218 1.3342301)
7180705584,1.3343347,103.9531061,7180705584,,,,POINT (103.9531061 1.3343347)
7180742685,1.3358497,103.9518307,7180742685,,,,POINT (103.9518307 1.3358497)
7191533450,1.3321528,103.9023086,7191533450,crossing,,,POINT (103.9023086 1.3321528)
7191533458,1.3319296,103.9024353,7191533458,crossing,,,POINT (103.9024353 1.3319296)
7191533462,1.3318992,103.9021703,7191533462,crossing,,,POINT (103.9021703 1.3318992)
7192425815,1.3903086,103.8690484,7192425815,,,,POINT (103.8690484 1.3903086)
7200825402,1.2806575,103.8511742,7200825402,,,,POINT (103.8511742 1.2806575)
7202419846,1.3046413,103.8506123,7202419846,crossing,,,POINT (103.8506123 1.3046413)
7202616894,1.2822371,103.851904,7202616894,,,,POINT (103.851904 1.2822371)
7202616898,1.2821343,103.8520733,7202616898,,,,POINT (103.8520733 1.2821343)
7202923861,1.4317281,103.8266185,7202923861,,,,POINT (103.8266185 1.4317281)
7203007807,1.4310699,103.8267969,7203007807,,,,POINT (103.8267969 1.4310699)
7203007808,1.4325728,103.8267043,7203007808,,,,POINT (103.8267043 1.4325728)
7211035317,1.3733619,103.9478835,7211035317,speed_camera,,,POINT (103.9478835 1.3733619)
7211035318,1.373866,103.948004,7211035318,speed_camera,,,POINT (103.948004 1.373866)
7211103774,1.4130596,103.8389451,7211103774,speed_camera,,,POINT (103.8389451 1.4130596)
7211181591,1.3196621,103.8915971,7211181591,speed_camera,,,POINT (103.8915971 1.3196621)
7221569576,1.2823284,103.8764168,7221569576,speed_camera,,,POINT (103.8764168 1.2823284)
7221569577,1.2820188,103.8759955,7221569577,,,,POINT (103.8759955 1.2820188)
7221569578,1.2821265,103.8765878,7221569578,speed_camera,,,POINT (103.8765878 1.2821265)
7221569579,1.2824201,103.8769658,7221569579,,,,POINT (103.8769658 1.2824201)
7221569580,1.2818508,103.8762186,7221569580,,,,POINT (103.8762186 1.2818508)
7221629070,1.3079912,103.8764217,7221629070,,,,POINT (103.8764217 1.3079912)
7221629071,1.3075662,103.876588,7221629071,,,,POINT (103.876588 1.3075662)
7221636556,1.3317587,103.8869216,7221636556,,,,POINT (103.8869216 1.3317587)
7221651015,1.3293901,103.8847845,7221651015,,,,POINT (103.8847845 1.3293901)
7221651016,1.3299365,103.8848499,7221651016,speed_camera,,,POINT (103.8848499 1.3299365)
7221651017,1.3313129,103.8856385,7221651017,,,,POINT (103.8856385 1.3313129)
7221677445,1.294303,103.8758488,7221677445,,,,POINT (103.8758488 1.294303)
7221677446,1.2940667,103.8757648,7221677446,speed_camera,,,POINT (103.8757648 1.2940667)
7221677447,1.2937064,103.8756341,7221677447,,,,POINT (103.8756341 1.2937064)
7224323590,1.2792979,103.8723333,7224323590,speed_camera,,,POINT (103.8723333 1.2792979)
7224323591,1.2798442,103.873062,7224323591,,,,POINT (103.873062 1.2798442)
7224524301,1.2759273,103.8432938,7224524301,,,,POINT (103.8432938 1.2759273)
7224524302,1.2748466,103.8431033,7224524302,,,,POINT (103.8431033 1.2748466)
7225717455,1.3889089,103.894186,7225717455,,,,POINT (103.894186 1.3889089)
7226351639,1.3374016,103.8964451,7226351639,,,,POINT (103.8964451 1.3374016)
7226500299,1.3193458,103.8890898,7226500299,,,,POINT (103.8890898 1.3193458)
7226610995,1.2957626,103.8516569,7226610995,,,,POINT (103.8516569 1.2957626)
