,y,x,osmid,ref,highway,geometry
6143044015,1.4158293,103.8946362,6143044015,,,POINT (103.8946362 1.4158293)
6143053070,1.4153731,103.8958168,6143053070,,,POINT (103.8958168 1.4153731)
6143053071,1.4154361,103.8957015,6143053071,,,POINT (103.8957015 1.4154361)
6143053072,1.4159542,103.8947137,6143053072,,,POINT (103.8947137 1.4159542)
6144110942,1.4099994,103.899253,6144110942,,,POINT (103.899253 1.4099994)
6144110943,1.4078632,103.8981489,6144110943,,,POINT (103.8981489 1.4078632)
6148973465,1.3890939,103.8921194,6148973465,,,POINT (103.8921194 1.3890939)
6168006829,1.3951774,103.9057316,6168006829,,,POINT (103.9057316 1.3951774)
6168006830,1.395166,103.9057732,6168006830,,,POINT (103.9057732 1.395166)
6168012137,1.3973912,103.9024576,6168012137,,,POINT (103.9024576 1.3973912)
6181123751,1.3888916,103.8939278,6181123751,,,POINT (103.8939278 1.3888916)
6181123752,1.396629,103.8928908,6181123752,,,POINT (103.8928908 1.396629)
6181123753,1.3972791,103.9037879,6181123753,,,POINT (103.9037879 1.3972791)
6181123755,1.3991906,103.8968751,6181123755,,,POINT (103.8968751 1.3991906)
6181123757,1.3907783,103.8965422,6181123757,,,POINT (103.8965422 1.3907783)
6191064940,1.3863944,103.8910966,6191064940,,,POINT (103.8910966 1.3863944)
6191064942,1.3967252,103.8929055,6191064942,,crossing,POINT (103.8929055 1.3967252)
6191064945,1.3966433,103.8930017,6191064945,,crossing,POINT (103.8930017 1.3966433)
6191064946,1.3966833,103.8931506,6191064946,,crossing,POINT (103.8931506 1.3966833)
6191274672,1.3966944,103.9045353,6191274672,,,POINT (103.9045353 1.3966944)
6192558282,1.4109708,103.899656,6192558282,,crossing,POINT (103.899656 1.4109708)
6192558603,1.4107275,103.9000703,6192558603,,crossing,POINT (103.9000703 1.4107275)
6192558605,1.4106731,103.8999553,6192558605,,crossing,POINT (103.8999553 1.4106731)
6192623091,1.3954139,103.917071,6192623091,,,POINT (103.917071 1.3954139)
6192623093,1.3953397,103.9169447,6192623093,,,POINT (103.9169447 1.3953397)
6192623094,1.3952218,103.9168578,6192623094,,,POINT (103.9168578 1.3952218)
6192623099,1.3951115,103.9168384,6192623099,,,POINT (103.9168384 1.3951115)
6192761642,1.3884929,103.9057783,6192761642,,,POINT (103.9057783 1.3884929)
6192761655,1.3922016,103.9054664,6192761655,,crossing,POINT (103.9054664 1.3922016)
6192761657,1.3940338,103.9012104,6192761657,,crossing,POINT (103.9012104 1.3940338)
6195963835,1.3928579,103.895303,6195963835,,,POINT (103.895303 1.3928579)
6195963837,1.3926409,103.8955367,6195963837,,,POINT (103.8955367 1.3926409)
6195963838,1.3924381,103.8961297,6195963838,,,POINT (103.8961297 1.3924381)
6195963847,1.3926741,103.8948099,6195963847,,crossing,POINT (103.8948099 1.3926741)
6197602793,1.3911732,103.9031446,6197602793,,,POINT (103.9031446 1.3911732)
6197639742,1.3901313,103.904143,6197639742,,,POINT (103.904143 1.3901313)
6197639743,1.3902173,103.9041778,6197639743,,,POINT (103.9041778 1.3902173)
6197639744,1.3902353,103.9041996,6197639744,,,POINT (103.9041996 1.3902353)
6197639745,1.3902353,103.904228,6197639745,,,POINT (103.904228 1.3902353)
6197639746,1.3901899,103.9043871,6197639746,,,POINT (103.9043871 1.3901899)
6205003604,1.4162995,103.9095664,6205003604,,,POINT (103.9095664 1.4162995)
6205003605,1.4163091,103.9091245,6205003605,,,POINT (103.9091245 1.4163091)
6213261686,1.4002868,103.8948553,6213261686,,,POINT (103.8948553 1.4002868)
6214473818,1.3989224,103.8914797,6214473818,,,POINT (103.8914797 1.3989224)
6228753190,1.3921896,103.9158355,6228753190,,,POINT (103.9158355 1.3921896)
6244788919,1.3948496,103.917371,6244788919,,,POINT (103.917371 1.3948496)
6275746137,1.3998323,103.9014307,6275746137,,,POINT (103.9014307 1.3998323)
6275746138,1.4000093,103.9013616,6275746138,,,POINT (103.9013616 1.4000093)
6275746139,1.3998833,103.9014012,6275746139,,,POINT (103.9014012 1.3998833)
6295289596,1.4031921,103.9165051,6295289596,,,POINT (103.9165051 1.4031921)
6372073551,1.4174011,103.8932907,6372073551,,,POINT (103.8932907 1.4174011)
6375147550,1.4191619,103.9100406,6375147550,,,POINT (103.9100406 1.4191619)
6380590060,1.3879865,103.9002062,6380590060,,,POINT (103.9002062 1.3879865)
6380590061,1.3883498,103.900335,6380590061,,,POINT (103.900335 1.3883498)
6380740880,1.421004,103.9105596,6380740880,,,POINT (103.9105596 1.421004)
6393463662,1.3989803,103.8923869,6393463662,,,POINT (103.8923869 1.3989803)
6471961824,1.3876892,103.8974354,6471961824,,,POINT (103.8974354 1.3876892)
6497953520,1.3892535,103.9092634,6497953520,,,POINT (103.9092634 1.3892535)
6497953521,1.3891362,103.9092218,6497953521,,,POINT (103.9092218 1.3891362)
6497953522,1.3889384,103.9091293,6497953522,,,POINT (103.9091293 1.3889384)
6497953523,1.3890034,103.9091212,6497953523,,,POINT (103.9091212 1.3890034)
6497953524,1.3885341,103.9079886,6497953524,,,POINT (103.9079886 1.3885341)
6497953525,1.388493,103.9079819,6497953525,,,POINT (103.9079819 1.388493)
6497953526,1.3887108,103.9075348,6497953526,,,POINT (103.9075348 1.3887108)
6497953527,1.3886701,103.9075047,6497953527,,,POINT (103.9075047 1.3886701)
6497953528,1.3892092,103.9093103,6497953528,,,POINT (103.9093103 1.3892092)
6498066930,1.397005,103.9122249,6498066930,,,POINT (103.9122249 1.397005)
6498066940,1.3966921,103.9120076,6498066940,,,POINT (103.9120076 1.3966921)
6498122965,1.4100603,103.9049802,6498122965,,,POINT (103.9049802 1.4100603)
6498122974,1.409943,103.9051979,6498122974,,,POINT (103.9051979 1.409943)
6498206721,1.4006951,103.9146405,6498206721,,,POINT (103.9146405 1.4006951)
6498206722,1.4006515,103.9146379,6498206722,,,POINT (103.9146379 1.4006515)
6498206723,1.4006166,103.9146345,6498206723,,,POINT (103.9146345 1.4006166)
6498206724,1.4005174,103.9149564,6498206724,,,POINT (103.9149564 1.4005174)
6498206725,1.4005221,103.9149242,6498206725,,,POINT (103.9149242 1.4005221)
6498206726,1.3956702,103.9167347,6498206726,,,POINT (103.9167347 1.3956702)
6498206727,1.3956627,103.9166267,6498206727,,,POINT (103.9166267 1.3956627)
6498206730,1.4032947,103.9110739,6498206730,,,POINT (103.9110739 1.4032947)
6498206731,1.4033041,103.9109874,6498206731,,,POINT (103.9109874 1.4033041)
6498206732,1.4033007,103.9110357,6498206732,,,POINT (103.9110357 1.4033007)
6512680088,1.4034321,103.9107192,6512680088,,,POINT (103.9107192 1.4034321)
6512680089,1.4033611,103.910699,6512680089,,,POINT (103.910699 1.4033611)
6512680090,1.4036064,103.9106823,6512680090,,,POINT (103.9106823 1.4036064)
6528293300,1.3905244,103.9253502,6528293300,,,POINT (103.9253502 1.3905244)
6531956961,1.4020132,103.9098908,6531956961,,,POINT (103.9098908 1.4020132)
6532012963,1.4175082,103.9041733,6532012963,,traffic_signals,POINT (103.9041733 1.4175082)
6532012964,1.4172071,103.90424,6532012964,,traffic_signals,POINT (103.90424 1.4172071)
6532012965,1.4173036,103.9043138,6532012965,,traffic_signals,POINT (103.9043138 1.4173036)
6532012966,1.4173923,103.90411,6532012966,,traffic_signals,POINT (103.90411 1.4173923)
6542673439,1.3958978,103.916161,6542673439,,,POINT (103.916161 1.3958978)
6543124543,1.4053828,103.9022239,6543124543,,,POINT (103.9022239 1.4053828)
6555795389,1.3907578,103.9253224,6555795389,,,POINT (103.9253224 1.3907578)
6555795390,1.3901498,103.9248437,6555795390,,,POINT (103.9248437 1.3901498)
6572434315,1.3969022,103.9062868,6572434315,,,POINT (103.9062868 1.3969022)
6572434316,1.396917,103.9062278,6572434316,,,POINT (103.9062278 1.396917)
6572434317,1.3968627,103.9061574,6572434317,,,POINT (103.9061574 1.3968627)
6575230163,1.3913329,103.9138272,6575230163,,,POINT (103.9138272 1.3913329)
6575290521,1.3997805,103.9160603,6575290521,,,POINT (103.9160603 1.3997805)
6578324592,1.3866089,103.9135644,6578324592,,,POINT (103.9135644 1.3866089)
6578324593,1.3855405,103.9142682,6578324593,,,POINT (103.9142682 1.3855405)
6578324594,1.3859326,103.9139975,6578324594,,,POINT (103.9139975 1.3859326)
6586130705,1.3926038,103.8960032,6586130705,,,POINT (103.8960032 1.3926038)
6589374622,1.4057322,103.9046274,6589374622,,,POINT (103.9046274 1.4057322)
6589382843,1.4064609,103.9049453,6589382843,,,POINT (103.9049453 1.4064609)
6589382844,1.4065647,103.9050044,6589382844,,,POINT (103.9050044 1.4065647)
6589382845,1.4057547,103.9045437,6589382845,,,POINT (103.9045437 1.4057547)
6589382846,1.4050383,103.9041411,6589382846,,,POINT (103.9041411 1.4050383)
6589393650,1.4086294,103.9058817,6589393650,,,POINT (103.9058817 1.4086294)
6589431488,1.4047263,103.9070385,6589431488,,,POINT (103.9070385 1.4047263)
6589448888,1.3999881,103.9083525,6589448888,,,POINT (103.9083525 1.3999881)
6589475500,1.4024508,103.9100849,6589475500,,,POINT (103.9100849 1.4024508)
6591808247,1.4055832,103.9018724,6591808247,,,POINT (103.9018724 1.4055832)
6591808249,1.4058354,103.9014307,6591808249,,,POINT (103.9014307 1.4058354)
6605047554,1.4086642,103.8962272,6605047554,,,POINT (103.8962272 1.4086642)
6612977813,1.3880041,103.9240743,6612977813,,,POINT (103.9240743 1.3880041)
6620490377,1.4022825,103.9003685,6620490377,,,POINT (103.9003685 1.4022825)
6620490378,1.4019232,103.9012375,6620490378,,,POINT (103.9012375 1.4019232)
6620492631,1.4019272,103.8992701,6620492631,,,POINT (103.8992701 1.4019272)
6620556698,1.4057978,103.8950846,6620556698,,,POINT (103.8950846 1.4057978)
6642037184,1.4070707,103.901322,6642037184,,,POINT (103.901322 1.4070707)
6646802858,1.3947438,103.9117163,6646802858,,,POINT (103.9117163 1.3947438)
6647098318,1.3961453,103.9116279,6647098318,,,POINT (103.9116279 1.3961453)
6660610880,1.4039168,103.9034812,6660610880,,,POINT (103.9034812 1.4039168)
6660623043,1.3960817,103.9171377,6660623043,,,POINT (103.9171377 1.3960817)
6660698771,1.400081,103.9144152,6660698771,,,POINT (103.9144152 1.400081)
6660787472,1.3958793,103.9114434,6660787472,,,POINT (103.9114434 1.3958793)
6660810046,1.3968124,103.9119597,6660810046,,,POINT (103.9119597 1.3968124)
6660810047,1.3959879,103.9113736,6660810047,,,POINT (103.9113736 1.3959879)
6661174372,1.3917244,103.9127831,6661174372,,,POINT (103.9127831 1.3917244)
6661174373,1.3915367,103.9130191,6661174373,,,POINT (103.9130191 1.3915367)
6661223543,1.4041782,103.9102726,6661223543,,,POINT (103.9102726 1.4041782)
6661233981,1.4014838,103.9083671,6661233981,,,POINT (103.9083671 1.4014838)
6661241799,1.4052174,103.9084391,6661241799,,,POINT (103.9084391 1.4052174)
6661241800,1.4046497,103.9092421,6661241800,,,POINT (103.9092421 1.4046497)
6662812532,1.3911366,103.9258582,6662812532,,,POINT (103.9258582 1.3911366)
6662812533,1.3911593,103.9259139,6662812533,,,POINT (103.9259139 1.3911593)
6662812534,1.3911841,103.9259843,6662812534,,,POINT (103.9259843 1.3911841)
6662812535,1.3911955,103.9260815,6662812535,,,POINT (103.9260815 1.3911955)
6662812536,1.3911915,103.9261787,6662812536,,,POINT (103.9261787 1.3911915)
6662812537,1.3911714,103.9262592,6662812537,,,POINT (103.9262592 1.3911714)
6662812538,1.3911374,103.9263408,6662812538,,,POINT (103.9263408 1.3911374)
6677230466,1.4055673,103.9018993,6677230466,,,POINT (103.9018993 1.4055673)
6683383012,1.4063475,103.8983458,6683383012,,,POINT (103.8983458 1.4063475)
6687181792,1.4182354,103.8928235,6687181792,,,POINT (103.8928235 1.4182354)
6687181793,1.4174793,103.8930622,6687181793,,,POINT (103.8930622 1.4174793)
6687181794,1.4172205,103.8931641,6687181794,,,POINT (103.8931641 1.4172205)
6690695762,1.4056765,103.9017089,6690695762,,,POINT (103.9017089 1.4056765)
6722891777,1.3901236,103.9275956,6722891777,,,POINT (103.9275956 1.3901236)
6725397415,1.391762,103.9141242,6725397415,,,POINT (103.9141242 1.391762)
6725397416,1.3905975,103.9132605,6725397416,,,POINT (103.9132605 1.3905975)
6725529098,1.3960924,103.9173791,6725529098,,,POINT (103.9173791 1.3960924)
6725529099,1.3970993,103.9180711,6725529099,,,POINT (103.9180711 1.3970993)
6725585410,1.4189882,103.9099883,6725585410,,,POINT (103.9099883 1.4189882)
6734614649,1.3993276,103.9046956,6734614649,,,POINT (103.9046956 1.3993276)
6734650758,1.3948764,103.9020945,6734650758,,,POINT (103.9020945 1.3948764)
6734650759,1.3952894,103.9025277,6734650759,,,POINT (103.9025277 1.3952894)
6734650760,1.3980713,103.9042792,6734650760,,,POINT (103.9042792 1.3980713)
6737745170,1.4024487,103.8965665,6737745170,,,POINT (103.8965665 1.4024487)
6737745171,1.391947,103.89752,6737745171,,,POINT (103.89752 1.391947)
6737745172,1.390924,103.9021549,6737745172,,,POINT (103.9021549 1.390924)
6737745173,1.3878524,103.906724,6737745173,,,POINT (103.906724 1.3878524)
6737780770,1.4010544,103.8964498,6737780770,,,POINT (103.8964498 1.4010544)
6737780771,1.4057066,103.8972826,6737780771,,,POINT (103.8972826 1.4057066)
6737844429,1.3864018,103.8945495,6737844429,,,POINT (103.8945495 1.3864018)
6738061163,1.3944018,103.8940895,6738061163,,,POINT (103.8940895 1.3944018)
6738061164,1.395236,103.8943809,6738061164,,,POINT (103.8943809 1.395236)
6744976584,1.3980405,103.9022782,6744976584,,,POINT (103.9022782 1.3980405)
6744978185,1.3901357,103.8926478,6744978185,,,POINT (103.8926478 1.3901357)
6744978186,1.3919027,103.8932379,6744978186,,,POINT (103.8932379 1.3919027)
6745053185,1.4005825,103.8950081,6745053185,,,POINT (103.8950081 1.4005825)
6745230951,1.4168921,103.8935436,6745230951,,,POINT (103.8935436 1.4168921)
6750878419,1.3858494,103.9144836,6750878419,,,POINT (103.9144836 1.3858494)
6758599799,1.409779,103.9024144,6758599799,,,POINT (103.9024144 1.409779)
6758793451,1.4164791,103.905509,6758793451,,,POINT (103.905509 1.4164791)
6769818887,1.420103,103.9082475,6769818887,,,POINT (103.9082475 1.420103)
6769818888,1.4202371,103.9082703,6769818888,,,POINT (103.9082703 1.4202371)
6769818889,1.4204322,103.9083139,6769818889,,,POINT (103.9083139 1.4204322)
6769818890,1.409533,103.9022648,6769818890,,,POINT (103.9022648 1.409533)
6769818891,1.4161078,103.905749,6769818891,,,POINT (103.905749 1.4161078)
6769818892,1.4152658,103.9041276,6769818892,,,POINT (103.9041276 1.4152658)
6769818893,1.4110225,103.8989671,6769818893,,,POINT (103.8989671 1.4110225)
6774190244,1.3991897,103.8960043,6774190244,,,POINT (103.8960043 1.3991897)
6777634249,1.3961306,103.9100457,6777634249,,,POINT (103.9100457 1.3961306)
6790779908,1.4030778,103.9030476,6790779908,,traffic_signals,POINT (103.9030476 1.4030778)
6791696919,1.3935978,103.9013068,6791696919,,,POINT (103.9013068 1.3935978)
6794209295,1.3919416,103.8981704,6794209295,,,POINT (103.8981704 1.3919416)
6817425280,1.3988214,103.9064504,6817425280,,,POINT (103.9064504 1.3988214)
6817864564,1.3941046,103.8915877,6817864564,,,POINT (103.8915877 1.3941046)
6817864565,1.3941663,103.891328,6817864565,,,POINT (103.891328 1.3941663)
6821129506,1.3933448,103.9033588,6821129506,,,POINT (103.9033588 1.3933448)
6821129507,1.3932806,103.9034822,6821129507,,,POINT (103.9034822 1.3932806)
6821129508,1.3934681,103.9033673,6821129508,,,POINT (103.9033673 1.3934681)
6821129509,1.3930644,103.9041506,6821129509,,,POINT (103.9041506 1.3930644)
6821129510,1.3929293,103.904371,6821129510,,,POINT (103.904371 1.3929293)
6821129511,1.3927536,103.9046193,6821129511,,,POINT (103.9046193 1.3927536)
6821129512,1.3928491,103.904485,6821129512,,,POINT (103.904485 1.3928491)
6821129513,1.392687,103.9045045,6821129513,,,POINT (103.9045045 1.392687)
6821129514,1.3921896,103.9051415,6821129514,,,POINT (103.9051415 1.3921896)
6821129515,1.3924296,103.9048424,6821129515,,,POINT (103.9048424 1.3924296)
6821129516,1.3922808,103.9052381,6821129516,,,POINT (103.9052381 1.3922808)
6821129517,1.3925275,103.9049189,6821129517,,,POINT (103.9049189 1.3925275)
6821129518,1.3923023,103.9050047,6821129518,,,POINT (103.9050047 1.3923023)
6821129519,1.3925557,103.9046788,6821129519,,,POINT (103.9046788 1.3925557)
6821129520,1.392974,103.9040592,6821129520,,,POINT (103.9040592 1.392974)
6821129521,1.3929997,103.9042539,6821129521,,,POINT (103.9042539 1.3929997)
6862954263,1.4011794,103.898019,6862954263,,,POINT (103.898019 1.4011794)
6881812798,1.3903703,103.8957243,6881812798,,,POINT (103.8957243 1.3903703)
6881812799,1.3925892,103.8947117,6881812799,,,POINT (103.8947117 1.3925892)
6882616013,1.4055591,103.9016439,6882616013,,,POINT (103.9016439 1.4055591)
6895384433,1.3925326,103.9047087,6895384433,,,POINT (103.9047087 1.3925326)
6895384442,1.3927729,103.904383,6895384442,,,POINT (103.904383 1.3927729)
6897583078,1.3863452,103.9137333,6897583078,,,POINT (103.9137333 1.3863452)
6907383366,1.3999054,103.9142811,6907383366,,,POINT (103.9142811 1.3999054)
6907392133,1.3946415,103.9105441,6907392133,,,POINT (103.9105441 1.3946415)
6914252863,1.3916902,103.9056739,6914252863,,,POINT (103.9056739 1.3916902)
6953315467,1.3953987,103.8973987,6953315467,,,POINT (103.8973987 1.3953987)
6953315568,1.3972379,103.89811,6953315568,,,POINT (103.89811 1.3972379)
6958945384,1.4132223,103.9117164,6958945384,,,POINT (103.9117164 1.4132223)
6958977485,1.4132735,103.9116767,6958977485,,,POINT (103.9116767 1.4132735)
6958977486,1.4133701,103.9115989,6958977486,,,POINT (103.9115989 1.4133701)
6958977487,1.4134612,103.9115533,6958977487,,,POINT (103.9115533 1.4134612)
6958977488,1.4136597,103.9114863,6958977488,,,POINT (103.9114863 1.4136597)
6958977493,1.4130637,103.9116767,6958977493,,,POINT (103.9116767 1.4130637)
6958977494,1.4130282,103.9115372,6958977494,,,POINT (103.9115372 1.4130282)
6958977495,1.4130054,103.9114702,6958977495,,,POINT (103.9114702 1.4130054)
6958977496,1.4129288,103.9113905,6958977496,,,POINT (103.9113905 1.4129288)
6958977497,1.4127883,103.9113032,6958977497,,,POINT (103.9113032 1.4127883)
6958977498,1.4112678,103.9106065,6958977498,,,POINT (103.9106065 1.4112678)
6958977499,1.4123481,103.9131877,6958977499,,,POINT (103.9131877 1.4123481)
6958977500,1.4117789,103.9135848,6958977500,,,POINT (103.9135848 1.4117789)
6958977501,1.4114748,103.9137132,6958977501,,,POINT (103.9137132 1.4114748)
6958977502,1.4111646,103.9137568,6958977502,,,POINT (103.9137568 1.4111646)
6958977503,1.4110734,103.9137273,6958977503,,,POINT (103.9137273 1.4110734)
6958977504,1.4109984,103.9136709,6958977504,,,POINT (103.9136709 1.4109984)
6958977505,1.4109538,103.9136173,6958977505,,,POINT (103.9136173 1.4109538)
6958977506,1.4108133,103.9133001,6958977506,,,POINT (103.9133001 1.4108133)
6958977507,1.410709,103.9130744,6958977507,,,POINT (103.9130744 1.410709)
6958977508,1.410543,103.9128275,6958977508,,,POINT (103.9128275 1.410543)
6958977509,1.4103217,103.9125018,6958977509,,,POINT (103.9125018 1.4103217)
6958977510,1.4099769,103.9121569,6958977510,,,POINT (103.9121569 1.4099769)
6958977511,1.4095768,103.9118503,6958977511,,,POINT (103.9118503 1.4095768)
6958977512,1.4092719,103.9116079,6958977512,,,POINT (103.9116079 1.4092719)
